Idx,Raw,Python,Rust_5_2,smoothed,smoothed,smoothed,smoothed,smoothed
16282,1.847610266,0.716539081,0.976647633,0.7165390810670687,0.7165390810670687,0.7165390810670687,0.7165390810670687,0.7165390810670687
16283,0,0.494886054,0.610024709,0.4948860536926383,0.4948860536926383,0.4948860536926383,0.4948860536926383,0.4948860536926383
16284,0,0.627973912,-0.347160722,0.6279739121167548,0.6279739121167548,0.6279739121167548,0.6279739121167548,0.6279739121167548
16285,0,0.692133089,0.755176513,0.6921330884889683,0.6921330884889683,0.6921330884889683,0.6921330884889683,0.6921330884889683
16286,2.202598162,0.625724194,1.076819258,0.6257241942367167,0.6257241942367167,0.6257241942367167,0.6257241942367167,0.6257241942367167
16287,-2.35E-10,0.695736775,0.720247185,0.6957367752760614,0.6957367752760614,0.6957367752760614,0.6957367752760614,0.6957367752760614
16288,-0.081501765,0.719338678,-0.501122521,0.7193386779618917,0.7193386779618917,0.7193386779618917,0.7193386779618917,0.7193386779618917
16289,0.081501765,0.732815831,1.340744101,0.7328158311194108,0.7328158311194108,0.7328158311194108,0.7328158311194108,0.7328158311194108
16290,3.507994976,0.722911358,1.053047719,0.7229113578695985,0.7229113578695985,0.7229113578695985,0.7229113578695985,0.7229113578695985
16291,-1.474198338,0.690259118,1.201017886,0.690259118206465,0.690259118206465,0.690259118206465,0.690259118206465,0.690259118206465
16292,2.103796947,0.46605289,0.350852379,0.4660528897371359,0.4660528897371359,0.4660528897371359,0.4660528897371359,0.4660528897371359
16293,9.93E-11,0.533378382,0.377283546,0.5333783819313034,0.5333783819313034,0.5333783819313034,0.5333783819313034,0.5333783819313034
16294,-1.576550055,0.38930162,-1.475056253,0.3893016202647571,0.3893016202647571,0.3893016202647571,0.3893016202647571,0.3893016202647571
16295,-0.818455462,0.38946478,0.077748256,0.38946477981511735,0.38946477981511735,0.38946477981511735,0.38946477981511735,0.38946477981511735
16296,2.897587184,0.250289289,0.957492139,0.25028928928171895,0.25028928928171895,0.25028928928171895,0.25028928928171895,0.25028928928171895
16297,-0.260828757,0.013337856,1.826418711,0.01333785669945084,0.01333785669945084,0.01333785669945084,0.01333785669945084,0.01333785669945084
16298,2.508332266,-0.260609395,0.948063394,-0.2606093944212053,-0.2606093944212053,-0.2606093944212053,-0.2606093944212053,-0.2606093944212053
16299,-0.344114658,-0.422039495,-0.026802486,-0.42203949510507344,-0.42203949510507344,-0.42203949510507344,-0.42203949510507344,-0.42203949510507344
16300,-2.164217607,-0.631004237,-1.384173486,-0.6310042371316187,-0.6310042371316187,-0.6310042371316187,-0.6310042371316187,-0.6310042371316187
16301,0,-0.873113613,-0.337149367,-0.873113613191943,-0.873113613191943,-0.873113613191943,-0.873113613191943,-0.873113613191943
16302,0,-0.908576019,-1.31598586,-0.9085760190948888,-0.9085760190948888,-0.9085760190948888,-0.9085760190948888,-0.9085760190948888
16303,-4.379346494,-1.142319692,-2.127111154,-1.1423196922621666,-1.1423196922621666,-1.1423196922621666,-1.1423196922621666,-1.1423196922621666
16304,2.35E-10,-1.263620456,-1.116358094,-1.263620456018162,-1.263620456018162,-1.263620456018162,-1.263620456018162,-1.263620456018162
16305,0,-1.209339847,-1.172699846,-1.2093398466287022,-1.2093398466287022,-1.2093398466287022,-1.2093398466287022,-1.2093398466287022
16306,-4.493208205,-1.216647322,-1.948983646,-1.2166473218414307,-1.2166473218414307,-1.2166473218414307,-1.2166473218414307,-1.2166473218414307
16307,0.088011881,-1.245570678,-2.138688671,-1.2455706778281834,-1.2455706778281834,-1.2455706778281834,-1.2455706778281834,-1.2455706778281834
16308,-2.371323098,-1.29568531,-1.402586284,-1.2956853098052,-1.2956853098052,-1.2956853098052,-1.2956853098052,-1.2956853098052
16309,-2.008023395,-1.243331203,-1.834867199,-1.2433312034699247,-1.2433312034699247,-1.2433312034699247,-1.2433312034699247,-1.2433312034699247
16310,-0.260828757,-1.093630021,-0.517647365,-1.093630020697472,-1.093630020697472,-1.093630020697472,-1.093630020697472,-1.093630020697472
16311,-0.588634558,-1.222065186,-1.452704503,-1.222065186465707,-1.222065186465707,-1.222065186465707,-1.222065186465707,-1.222065186465707
16312,-3.454119084,-1.032041889,-1.564870628,-1.032041888860105,-1.032041888860105,-1.032041888860105,-1.032041888860105,-1.032041888860105
16313,0.760855399,-1.136058718,-0.856242791,-1.1360587179251969,-1.1360587179251969,-1.1360587179251969,-1.1360587179251969,-1.1360587179251969
16314,-0.366805357,-0.948154417,0.032933039,-0.9481544169857802,-0.9481544169857802,-0.9481544169857802,-0.9481544169857802,-0.9481544169857802
16315,-0.394050043,-0.764405718,0.549304993,-0.764405718051424,-0.764405718051424,-0.764405718051424,-0.764405718051424,-0.764405718051424
16316,2.458558033,-0.509874109,0.82372938,-0.5098741086804676,-0.5098741086804676,-0.5098741086804676,-0.5098741086804676,-0.5098741086804676
16317,-1.035353186,-0.509530833,0.054746709,-0.5095308327198329,-0.5095308327198329,-0.5095308327198329,-0.5095308327198329,-0.5095308327198329
16318,-1.029154805,-0.300661516,-1.234465561,-0.30066151644204153,-0.30066151644204153,-0.30066151644204153,-0.30066151644204153,-0.30066151644204153
16319,-0.394050042,-0.220664219,-0.105846542,-0.22066421894053043,-0.22066421894053043,-0.22066421894053043,-0.22066421894053043,-0.22066421894053043
16320,0.394050042,-0.023322713,-0.825591588,-0.02332271259658851,-0.02332271259658851,-0.02332271259658851,-0.02332271259658851,-0.02332271259658851
16321,-2.503139779,0.057424786,-0.487540325,0.057424785528562144,0.057424785528562144,0.057424785528562144,0.057424785528562144,0.057424785528562144
16322,1.305247617,0.171178848,-0.566137652,0.17117884761131053,0.17117884761131053,0.17117884761131053,0.17117884761131053,0.17117884761131053
16323,-1.305247617,0.136460725,-0.668876477,0.13646072445536334,0.13646072445536334,0.13646072445536334,0.13646072445536334,0.13646072445536334
16324,-1.626257197,0.264351165,-0.791714292,0.2643511652270949,0.2643511652270949,0.2643511652270949,0.2643511652270949,0.2643511652270949
16325,1.626257197,0.363252297,0.163421703,0.36325229699646483,0.36325229699646483,0.36325229699646483,0.36325229699646483,0.36325229699646483
16326,0,0.250306027,1.456461459,0.25030602676500274,0.25030602676500274,0.25030602676500274,0.25030602676500274,0.25030602676500274
16327,2.109089737,0.380954601,0.703133504,0.3809546006886218,0.3809546006886218,0.3809546006886218,0.3809546006886218,0.3809546006886218
16328,-0.424405419,0.223052251,0.479113011,0.22305225057767497,0.22305225057767497,0.22305225057767497,0.22305225057767497,0.22305225057767497
16329,0.424405419,0.354326143,0.613346725,0.35432614315851263,0.35432614315851263,0.35432614315851263,0.35432614315851263,0.35432614315851263
16330,2.139364792,0.360540892,1.057860463,0.3605408920568516,0.3605408920568516,0.3605408920568516,0.3605408920568516,0.3605408920568516
16331,2.29E-10,0.256965867,1.512856971,0.25696586696315116,0.25696586696315116,0.25696586696315116,0.25696586696315116,0.25696586696315116
16332,1.90338885,0.221225977,-0.096965799,0.22122597751599585,0.22122597751599585,0.22122597751599585,0.22122597751599585,0.22122597751599585
16333,-1.90338885,0.357081567,0.492461523,0.3570815666588061,0.3570815666588061,0.3570815666588061,0.3570815666588061,0.3570815666588061
16334,2.164217607,0.356822234,0.123669578,0.35682223395454615,0.35682223395454615,0.35682223395454615,0.35682223395454615,0.35682223395454615
16335,-0.260828757,0.268155685,1.053408196,0.2681556845714854,0.2681556845714854,0.2681556845714854,0.2681556845714854,0.2681556845714854
16336,0.260828757,0.285951439,-0.8014396,0.2859514395446307,0.2859514395446307,0.2859514395446307,0.2859514395446307,0.2859514395446307
16337,-2.164217607,-0.049181416,-1.287543013,-0.049181415844118045,-0.049181415844118045,-0.049181415844118045,-0.049181415844118045,-0.049181415844118045
16338,-1.036244769,-0.027816774,-1.468786814,-0.02781677421240844,-0.02781677421240844,-0.02781677421240844,-0.02781677421240844,-0.02781677421240844
16339,-0.083399911,-0.124541984,0.652209192,-0.1245419840363764,-0.1245419840363764,-0.1245419840363764,-0.1245419840363764,-0.1245419840363764
16340,2.012493641,-0.198840927,0.251756272,-0.19884092702412998,-0.19884092702412998,-0.19884092702412998,-0.19884092702412998,-0.19884092702412998
16341,-2.012493641,-0.234823211,0.13302319,-0.23482321103041948,-0.23482321103041948,-0.23482321103041948,-0.23482321103041948,-0.23482321103041948
16342,1.119644681,-0.224451783,-0.282773444,-0.22445178303168922,-0.22445178303168922,-0.22445178303168922,-0.22445178303168922,-0.22445178303168922
16343,-0.344114658,-0.258459539,-0.409652231,-0.2584595394415471,-0.2584595394415471,-0.2584595394415471,-0.2584595394415471,-0.2584595394415471
16344,-1.795250134,-0.348192124,-0.322938307,-0.34819212355491946,-0.34819212355491946,-0.34819212355491946,-0.34819212355491946,-0.34819212355491946
16345,2.139364792,-0.109473246,0.305623542,-0.1094732461760381,-0.1094732461760381,-0.1094732461760381,-0.1094732461760381,-0.1094732461760381
16346,-0.344114658,-0.185697399,1.021589971,-0.18569739845935251,-0.18569739845935251,-0.18569739845935251,-0.18569739845935251,-0.18569739845935251
16347,0.344114658,0.046902359,-1.051085513,0.04690235925911368,0.04690235925911368,0.04690235925911368,0.04690235925911368,0.04690235925911368
16348,-2.139364792,-0.109481133,-0.158145831,-0.10948113264565124,-0.10948113264565124,-0.10948113264565124,-0.10948113264565124,-0.10948113264565124
16349,2.139364792,0.225747796,0.36494898,0.22574779607038295,0.22574779607038295,0.22574779607038295,0.22574779607038295,0.22574779607038295
16350,0,0.303770487,0.534150862,0.3037704872407576,0.3037704872407576,0.3037704872407576,0.3037704872407576,0.3037704872407576
16351,-1.036244769,0.468402126,-0.638334783,0.4684021263391206,0.4684021263391206,0.4684021263391206,0.4684021263391206,0.4684021263391206
16352,0.320084824,0.490581659,-0.139777963,0.49058165935811626,0.49058165935811626,0.49058165935811626,0.49058165935811626,0.49058165935811626
16353,0.716159945,0.584965217,1.310787681,0.5849652167857811,0.5849652167857811,0.5849652167857811,0.5849652167857811,0.5849652167857811
16354,2.164217607,0.624496527,1.001657827,0.6244965271859636,0.6244965271859636,0.6244965271859636,0.6244965271859636,0.6244965271859636
16355,-0.260828757,0.587371778,1.469192778,0.5873717775430883,0.5873717775430883,0.5873717775430883,0.5873717775430883,0.5873717775430883
16356,2.079131722,0.669528235,-0.2770851,0.669528234600486,0.669528234600486,0.669528234600486,0.669528234600486,0.669528234600486
16357,-2.361374658,0.490156367,0.415528307,0.4901563673096037,0.4901563673096037,0.4901563673096037,0.4901563673096037,0.4901563673096037
16358,2.361374658,0.620405879,0.070799788,0.6204058791227326,0.6204058791227326,0.6204058791227326,0.6204058791227326,0.6204058791227326
16359,-0.206099037,0.51572112,0.778772334,0.5157211201683101,0.5157211201683101,0.5157211201683101,0.5157211201683101,0.5157211201683101
16360,0.206099037,0.604493921,0.642249804,0.604493920881545,0.604493920881545,0.604493920881545,0.604493920881545,0.604493920881545
16361,2.377697661,0.409075662,1.038700391,0.40907566199812395,0.40907566199812395,0.40907566199812395,0.40907566199812395,0.40907566199812395
16362,-2.12E-10,0.480756969,1.820092436,0.48075696939633894,0.48075696939633894,0.48075696939633894,0.48075696939633894,0.48075696939633894
16363,2.38594403,0.279305546,-0.067462998,0.27930554598198837,0.27930554598198837,0.27930554598198837,0.27930554598198837,0.27930554598198837
16364,-2.38594403,0.237259993,0.67352681,0.23725999274822623,0.23725999274822623,0.23725999274822623,0.23725999274822623,0.23725999274822623
16365,2.38594403,0.073015698,-0.845350359,0.0730156984992686,0.0730156984992686,0.0730156984992686,0.0730156984992686,0.0730156984992686
16366,-2.290610042,-0.167498657,1.121295212,-0.16749865712860315,-0.16749865712860315,-0.16749865712860315,-0.16749865712860315,-0.16749865712860315
16367,2.290610042,-0.235940616,-1.802658878,-0.23594061599503102,-0.23594061599503102,-0.23594061599503102,-0.23594061599503102,-0.23594061599503102
16368,-4.969740728,-0.277820109,-0.358769991,-0.27782010887493996,-0.27782010887493996,-0.27782010887493996,-0.27782010887493996,-0.27782010887493996
16369,2.583796698,-0.069863163,-1.58296667,-0.06986316272500828,-0.06986316272500828,-0.06986316272500828,-0.06986316272500828,-0.06986316272500828
16370,-2.18797723,-0.213238546,1.18682366,-0.21323854562203323,-0.21323854562203323,-0.21323854562203323,-0.21323854562203323,-0.21323854562203323
16371,2.18797723,0.011775729,-0.854776124,0.011775728790338155,0.011775728790338155,0.011775728790338155,0.011775728790338155,0.011775728790338155
16372,-2.187977229,0.119362203,0.85353468,0.11936220256086923,0.11936220256086923,0.11936220256086923,0.11936220256086923,0.11936220256086923
16373,2.283311217,0.115948274,-0.61151721,0.11594827395049845,0.11594827395049845,0.11594827395049845,0.11594827395049845,0.11594827395049845
16374,-2.283311217,0.238639109,-0.334358801,0.23863910903738378,0.23863910903738378,0.23863910903738378,0.23863910903738378,0.23863910903738378
16375,0,0.090163964,-0.015018506,0.09016396436482757,0.09016396436482757,0.09016396436482757,0.09016396436482757,0.09016396436482757
16376,2.283311217,0.185795812,0.393735972,0.18579581219391228,0.18579581219391228,0.18579581219391228,0.18579581219391228,0.18579581219391228
16377,-2.108095312,0.111923123,0.731386606,0.11192312304819979,0.11192312304819979,0.11192312304819979,0.11192312304819979,0.11192312304819979
16378,2.196107193,0.078465103,-0.933682013,0.07846510279180262,0.07846510279180262,0.07846510279180262,0.07846510279180262,0.07846510279180262
16379,-2.561043529,-0.045100863,0.513800882,-0.045100863298067076,-0.045100863298067076,-0.045100863298067076,-0.045100863298067076,-0.045100863298067076
16380,2.37769766,-0.045600029,-0.160341405,-0.0456000294547757,-0.0456000294547757,-0.0456000294547757,-0.0456000294547757,-0.0456000294547757
16381,-0.103608892,-0.115376784,1.837965326,-0.1153767837929966,-0.1153767837929966,-0.1153767837929966,-0.1153767837929966,-0.1153767837929966
16382,2.489552922,-0.272430865,0.736201915,-0.27243086458537213,-0.27243086458537213,-0.27243086458537213,-0.27243086458537213,-0.27243086458537213
16383,0,-0.198935574,2.030860761,-0.19893557420494784,-0.19893557420494784,-0.19893557420494784,-0.19893557420494784,-0.19893557420494784
16384,2.726310994,-0.346525105,0.399159509,-0.3465251047799145,-0.3465251047799145,-0.3465251047799145,-0.3465251047799145,-0.3465251047799145
16385,-2.726310994,-0.34114238,-1.078879024,-0.3411423801982878,-0.3411423801982878,-0.3411423801982878,-0.3411423801982878,-0.3411423801982878
16386,-2.602562203,-0.409313664,-3.059386794,-0.40931366426298915,-0.40931366426298915,-0.40931366426298915,-0.40931366426298915,-0.40931366426298915
16387,-2.367178525,-0.303330082,-2.547347309,-0.3033300820837783,-0.3033300820837783,-0.3033300820837783,-0.3033300820837783,-0.3033300820837783
16388,-2.155275621,-0.584004535,-1.276668368,-0.584004534644701,-0.584004534644701,-0.584004534644701,-0.584004534644701,-0.584004534644701
16389,0,-0.482304936,-2.190630743,-0.48230493593874024,-0.48230493593874024,-0.48230493593874024,-0.48230493593874024,-0.48230493593874024
16390,-4.184916125,-0.674665097,-0.968928707,-0.674665096523459,-0.674665096523459,-0.674665096523459,-0.674665096523459,-0.674665096523459
16391,2.563770212,-0.559492365,-0.039970162,-0.5594923653132255,-0.5594923653132255,-0.5594923653132255,-0.5594923653132255,-0.5594923653132255
16392,2.29E-10,-0.748729346,0.48972199,-0.7487293458960597,-0.7487293458960597,-0.7487293458960597,-0.7487293458960597,-0.7487293458960597
16393,-1.74531475,-0.756092464,-0.319484004,-0.7560924636319879,-0.7560924636319879,-0.7560924636319879,-0.7560924636319879,-0.7560924636319879
16394,1.74531475,-0.834390497,-0.498661357,-0.8343904970306318,-0.8343904970306318,-0.8343904970306318,-0.8343904970306318,-0.8343904970306318
16395,-1.74531475,-0.694921972,0.313156991,-0.694921971654758,-0.694921971654758,-0.694921971654758,-0.694921971654758,-0.694921971654758
16396,1.74531475,-0.562044922,0.999894682,-0.5620449218819001,-0.5620449218819001,-0.5620449218819001,-0.5620449218819001,-0.5620449218819001
16397,2.164217607,-0.572850487,1.193963083,-0.5728504873824047,-0.5728504873824047,-0.5728504873824047,-0.5728504873824047,-0.5728504873824047
16398,-1.845024366,-0.433776897,-0.413173317,-0.43377689657098256,-0.43377689657098256,-0.43377689657098256,-0.43377689657098256,-0.43377689657098256
16399,-0.319193241,-0.292258676,-0.789746741,-0.29225867639861414,-0.29225867639861414,-0.29225867639861414,-0.29225867639861414,-0.29225867639861414
16400,-2.29E-10,0.024185254,-0.461057275,0.024185253759258576,0.024185253759258576,0.024185253759258576,0.024185253759258576,0.024185253759258576
16401,-2.139364792,0.00989796,-1.949641312,0.009897960380809338,0.009897960380809338,0.009897960380809338,0.009897960380809338,0.009897960380809338
16402,-2.610206226,0.095658568,-1.786546743,0.09565856805157141,0.09565856805157141,0.09565856805157141,0.09565856805157141,0.09565856805157141
16403,0.501116489,0.099205754,-0.45597881,0.09920575447922036,0.09920575447922036,0.09920575447922036,0.09920575447922036,0.09920575447922036
16404,-0.501116489,-0.037757751,-0.721460881,-0.03775775075993404,-0.03775775075993404,-0.03775775075993404,-0.03775775075993404,-0.03775775075993404
16405,-2.146513176,-0.210561308,-0.940410527,-0.2105613084624307,-0.2105613084624307,-0.2105613084624307,-0.2105613084624307,-0.2105613084624307
16406,1.606002989,-0.206964735,1.02179926,-0.20696473470997206,-0.20696473470997206,-0.20696473470997206,-0.20696473470997206,-0.20696473470997206
16407,2.726310994,-0.247187904,2.058824637,-0.24718790403815322,-0.24718790403815322,-0.24718790403815322,-0.24718790403815322,-0.24718790403815322
16408,-2.35E-10,-0.14070197,0.797077799,-0.1407019699852292,-0.1407019699852292,-0.1407019699852292,-0.1407019699852292,-0.1407019699852292
16409,2.35E-10,-0.029831659,-0.42393999,-0.029831658494820026,-0.029831658494820026,-0.029831658494820026,-0.029831658494820026,-0.029831658494820026
16410,-2.35E-10,-0.064281269,0.761024761,-0.06428126899776374,-0.06428126899776374,-0.06428126899776374,-0.06428126899776374,-0.06428126899776374
16411,2.219655554,0.274274873,1.231996994,0.2742748726922663,0.2742748726922663,0.2742748726922663,0.2742748726922663,0.2742748726922663
16412,-3.91E-10,0.324963212,0.145510429,0.3249632123141423,0.3249632123141423,0.3249632123141423,0.3249632123141423,0.3249632123141423
16413,-1.795250134,0.245642372,-1.025857219,0.24564237236857378,0.24564237236857378,0.24564237236857378,0.24564237236857378,0.24564237236857378
16414,2.26E-10,0.431085776,-0.797402368,0.4310857763522152,0.4310857763522152,0.4310857763522152,0.4310857763522152,0.4310857763522152
16415,-0.424405419,0.451260137,0.093249237,0.4512601369200486,0.4512601369200486,0.4512601369200486,0.4512601369200486,0.4512601369200486
16416,0.424405419,0.5263587,0.241408466,0.5263587000536508,0.5263587000536508,0.5263587000536508,0.5263587000536508,0.5263587000536508
16417,2.26E-10,0.404423086,-0.722007565,0.40442308610072947,0.40442308610072947,0.40442308610072947,0.40442308610072947,0.40442308610072947
16418,-2.109089738,0.170406398,-0.521050266,0.1704063974862199,0.1704063974862199,0.1704063974862199,0.1704063974862199,0.1704063974862199
16419,2.109089737,0.200879341,1.034795034,0.20087934083092598,0.20087934083092598,0.20087934083092598,0.20087934083092598,0.20087934083092598
16420,2.139364792,-0.056955476,1.943015644,-0.05695547576358819,-0.05695547576358819,-0.05695547576358819,-0.05695547576358819,-0.05695547576358819
16421,2.29E-10,-0.207841279,0.367213014,-0.20784127931382412,-0.20784127931382412,-0.20784127931382412,-0.20784127931382412,-0.20784127931382412
16422,-2.29E-10,-0.248820895,0.773643249,-0.24882089535306606,-0.24882089535306606,-0.24882089535306606,-0.24882089535306606,-0.24882089535306606
16423,2.164217607,-0.119043381,0.161696233,-0.11904338163499623,-0.11904338163499623,-0.11904338163499623,-0.11904338163499623,-0.11904338163499623
16424,-2.508332266,-0.259998986,-0.358333181,-0.25999898657848947,-0.25999898657848947,-0.25999898657848947,-0.25999898657848947,-0.25999898657848947
16425,0.344114658,-0.28340327,-0.69498847,-0.2834032697394108,-0.2834032697394108,-0.2834032697394108,-0.2834032697394108,-0.2834032697394108
16426,2.29E-10,-0.005139417,-0.400514423,-0.005139416651903511,-0.005139416651903511,-0.005139416651903511,-0.005139416651903511,-0.005139416651903511
16427,-2.139364792,-0.211390856,-1.032237977,-0.21139085622460968,-0.21139085622460968,-0.21139085622460968,-0.21139085622460968,-0.21139085622460968
16428,2.26E-10,-0.217913379,-0.691652575,-0.21791337929507576,-0.21791337929507576,-0.21791337929507576,-0.21791337929507576,-0.21791337929507576
16429,-0.42440542,-0.257294468,-0.815135911,-0.25729446841364356,-0.25729446841364356,-0.25729446841364356,-0.25729446841364356,-0.25729446841364356
16430,-2.185800807,-0.264934503,-1.179775252,-0.26493450299628907,-0.26493450299628907,-0.26493450299628907,-0.26493450299628907,-0.26493450299628907
16431,0.501116489,-0.298140962,0.341649477,-0.29814096204050067,-0.29814096204050067,-0.29814096204050067,-0.29814096204050067,-0.29814096204050067
16432,1.684684318,-0.312713651,0.19637632,-0.31271365141169716,-0.31271365141169716,-0.31271365141169716,-0.31271365141169716,-0.31271365141169716
16433,-2.726310994,-0.264450031,-0.752303867,-0.26445003106942283,-0.26445003106942283,-0.26445003106942283,-0.26445003106942283,-0.26445003106942283
16434,0.540510187,-0.195082586,-0.263624254,-0.19508258588993535,-0.19508258588993535,-0.19508258588993535,-0.19508258588993535,-0.19508258588993535
16435,1.727444349,-0.039864788,1.415196761,-0.03986478779545329,-0.03986478779545329,-0.03986478779545329,-0.03986478779545329,-0.03986478779545329
16436,0.458356458,0.109543427,0.807855165,0.10954342681552323,0.10954342681552323,0.10954342681552323,0.10954342681552323,0.10954342681552323
16437,2.35E-10,0.215737244,-0.377610545,0.2157372437020931,0.2157372437020931,0.2157372437020931,0.2157372437020931,0.2157372437020931
16438,-0.458356458,0.280440924,0.846513761,0.28044092424617406,0.28044092424617406,0.28044092424617406,0.28044092424617406,0.28044092424617406
16439,2.678012012,0.557503995,0.382573144,0.557503995131915,0.557503995131915,0.557503995131915,0.557503995131915,0.557503995131915
16440,-2.219655554,0.675873428,-0.120655168,0.6758734284495526,0.6758734284495526,0.6758734284495526,0.6758734284495526,0.6758734284495526
16441,2.35E-10,0.679025818,-1.21032038,0.6790258179720579,0.6790258179720579,0.6790258179720579,0.6790258179720579,0.6790258179720579
16442,-2.35E-10,0.600257559,1.130648258,0.6002575587075734,0.6002575587075734,0.6002575587075734,0.6002575587075734,0.6002575587075734
16443,2.563770212,0.626378344,0.999719264,0.6263783438913921,0.6263783438913921,0.6263783438913921,0.6263783438913921,0.6263783438913921
16444,-0.716159946,0.485408302,0.128413769,0.48540830168952875,0.48540830168952875,0.48540830168952875,0.48540830168952875,0.48540830168952875
16445,0,0.400075182,1.402957406,0.40007518190938374,0.40007518190938374,0.40007518190938374,0.40007518190938374,0.40007518190938374
16446,4.698680518,0.378279006,1.094158439,0.3782790058543349,0.3782790058543349,0.3782790058543349,0.3782790058543349,0.3782790058543349
16447,-3.001524328,0.183639712,1.034488513,0.18363971231210222,0.18363971231210222,0.18363971231210222,0.18363971231210222,0.18363971231210222
16448,2.570737111,0.11062503,-0.16211695,0.1106250301801629,0.1106250301801629,0.1106250301801629,0.1106250301801629,0.1106250301801629
16449,2.75E-10,-0.021140767,1.253630937,-0.021140767443519504,-0.021140767443519504,-0.021140767443519504,-0.021140767443519504,-0.021140767443519504
16450,-0.245903123,-0.289153212,-1.136873494,-0.2891532115738889,-0.2891532115738889,-0.2891532115738889,-0.2891532115738889,-0.2891532115738889
16451,-2.324833988,-0.338081064,-1.213514722,-0.338081064041035,-0.338081064041035,-0.338081064041035,-0.338081064041035,-0.338081064041035
16452,2.73E-10,-0.489577577,-0.558321632,-0.48957757658744283,-0.48957757658744283,-0.48957757658744283,-0.48957757658744283,-0.48957757658744283
16453,1.49E-10,-0.624028323,-0.671476098,-0.6240283225436415,-0.6240283225436415,-0.6240283225436415,-0.6240283225436415,-0.6240283225436415
16454,-2.53968045,-0.462034089,-1.192463242,-0.4620340891291136,-0.4620340891291136,-0.4620340891291136,-0.4620340891291136,-0.4620340891291136
16455,-2.69E-10,-0.435190149,-0.990076525,-0.4351901495051403,-0.4351901495051403,-0.4351901495051403,-0.4351901495051403,-0.4351901495051403
16456,-0.479451399,-0.700440063,-0.016901482,-0.7004400628450069,-0.7004400628450069,-0.7004400628450069,-0.7004400628450069,-0.7004400628450069
16457,-0.525634607,-0.662157471,-1.078535752,-0.6621574705607032,-0.6621574705607032,-0.6621574705607032,-0.6621574705607032,-0.6621574705607032
16458,-2.08256528,-0.724850935,-1.426544473,-0.7248509347046446,-0.7248509347046446,-0.7248509347046446,-0.7248509347046446,-0.7248509347046446
16459,-0.643745714,-0.668406843,-0.811351519,-0.6684068430171071,-0.6684068430171071,-0.6684068430171071,-0.6684068430171071,-0.6684068430171071
16460,0.643745714,-0.796001731,0.682221788,-0.796001730892175,-0.796001730892175,-0.796001730892175,-0.796001730892175,-0.796001730892175
16461,0.588231689,-0.679721982,-0.278688778,-0.6797219821249356,-0.6797219821249356,-0.6797219821249356,-0.6797219821249356,-0.6797219821249356
16462,-2.450852638,-0.594512768,-1.098276739,-0.5945127681490421,-0.5945127681490421,-0.5945127681490421,-0.5945127681490421,-0.5945127681490421
16463,2.58E-10,-0.356122586,-0.475544941,-0.356122586110333,-0.356122586110333,-0.356122586110333,-0.356122586110333,-0.356122586110333
16464,0.634244714,-0.31043454,-0.470424802,-0.31043454049878905,-0.31043454049878905,-0.31043454049878905,-0.31043454049878905,-0.31043454049878905
16465,-2.306639075,-0.119127614,-0.112064537,-0.11912761361975459,-0.11912761361975459,-0.11912761361975459,-0.11912761361975459,-0.11912761361975459
16466,2.306639075,0.133658768,0.225044848,0.13365876800215382,0.13365876800215382,0.13365876800215382,0.13365876800215382,0.13365876800215382
16467,0,0.195571087,1.03716409,0.1955710869256952,0.1955710869256952,0.1955710869256952,0.1955710869256952,0.1955710869256952
16468,0.584630521,0.326158883,0.845452792,0.3261588827187488,0.3261588827187488,0.3261588827187488,0.3261588827187488,0.3261588827187488
16469,1.77146974,0.355610079,0.503623043,0.3556100789079467,0.3556100789079467,0.3556100789079467,0.3556100789079467,0.3556100789079467
16470,-1.77146974,0.302571592,-0.363108981,0.30257159208815154,0.30257159208815154,0.30257159208815154,0.30257159208815154,0.30257159208815154
16471,-0.58463052,0.269988669,-1.60522096,0.2699886692906806,0.2699886692906806,0.2699886692906806,0.2699886692906806,0.2699886692906806
16472,-1.63933072,0.251027419,-1.035476085,0.25102741896969377,0.25102741896969377,0.25102741896969377,0.25102741896969377,0.25102741896969377
16473,2.34E-10,0.137009219,0.016872138,0.13700921903770907,0.13700921903770907,0.13700921903770907,0.13700921903770907,0.13700921903770907
16474,2.22396124,-0.001888455,2.389142804,-0.0018884553175964429,-0.0018884553175964429,-0.0018884553175964429,-0.0018884553175964429,-0.0018884553175964429
16475,2.726310994,-0.098427285,0.957577893,-0.09842728540574491,-0.09842728540574491,-0.09842728540574491,-0.09842728540574491,-0.09842728540574491
16476,-2.726310994,-0.111089955,0.240042004,-0.11108995515854168,-0.11108995515854168,-0.11108995515854168,-0.11108995515854168,-0.11108995515854168
16477,2.267954536,-0.167984182,-0.279620278,-0.1679841820208393,-0.1679841820208393,-0.1679841820208393,-0.1679841820208393,-0.1679841820208393
16478,-0.496484795,-0.301293742,0.982897652,-0.30129374214016463,-0.30129374214016463,-0.30129374214016463,-0.30129374214016463,-0.30129374214016463
16479,0.496484796,-0.292569391,-0.188182243,-0.29256939075944355,-0.29256939075944355,-0.29256939075944355,-0.29256939075944355,-0.29256939075944355
16480,-0.496484796,-0.282726065,-0.266426992,-0.2827260646247867,-0.2827260646247867,-0.2827260646247867,-0.2827260646247867,-0.2827260646247867
16481,-1.230959553,-0.253861382,-1.546621213,-0.253861382039013,-0.253861382039013,-0.253861382039013,-0.253861382039013,-0.253861382039013
